MinTemp,MaxTemp,Rainfall,Humidity9am,Humidity3pm,RainToday,RainTomorrow
6.5,11.8,7.2,78.0,67.0,1,0
20.4,24.9,1.8,79.0,71.0,1,0
18.2,26.7,0.0,66.0,68.0,0,0
1.7,16.9,0.0,77.0,28.0,0,0
12.0,34.8,0.0,58.0,19.0,0,0
16.4,31.4,0.0,41.0,45.0,0,0
9.1,16.9,1.8,65.0,55.0,1,0
11.5,29.3,0.0,56.0,28.0,0,0
8.6,21.2,0.0,52.0,47.0,0,0
4.0,15.6,0.0,96.0,96.0,0,1
14.1,22.5,0.0,68.0,82.0,0,1
7.3,20.9,0.4,62.0,42.0,0,1
4.7,18.5,0.8,68.0,57.0,0,0
15.2,29.6,0.0,44.0,19.0,0,0
6.6,18.7,0.6,77.0,40.0,0,0
17.6,27.6,0.0,63.0,48.0,0,0
14.4,18.5,0.0,71.0,55.0,0,0
11.0,30.7,0.0,43.0,18.0,0,0
16.0,26.2,0.0,60.0,54.0,0,0
17.5,20.6,0.0,81.0,77.0,0,0
5.8,19.9,0.0,51.0,36.0,0,0
23.2,30.7,0.0,65.0,51.0,0,0
11.5,26.7,0.0,46.0,50.0,0,0
8.5,26.1,0.0,33.0,13.0,0,0
15.7,20.4,0.8,74.0,54.0,0,1
23.6,30.6,0.2,69.0,61.0,0,0
0.7,14.4,0.2,99.0,69.0,0,0
11.1,23.9,0.0,92.0,44.0,0,0
6.2,18.8,0.0,51.0,30.0,0,0
28.9,42.8,0.0,24.0,14.0,0,1
14.9,30.3,0.0,19.0,12.0,0,0
5.0,16.4,0.0,60.0,32.0,0,0
6.4,11.0,0.0,78.0,68.0,0,1
9.3,18.5,0.4,81.0,61.0,0,0
9.1,16.1,0.4,71.0,63.0,0,0
15.2,22.6,0.0,67.0,64.0,0,1
17.3,32.6,0.2,56.0,34.0,0,0
3.5,15.7,0.0,82.0,51.0,0,0
6.0,26.0,0.0,51.0,18.0,0,0
8.7,16.1,0.2,56.0,53.0,0,0
5.1,19.0,1.0,79.0,51.0,0,0
0.6,19.2,0.0,89.0,42.0,0,0
6.8,21.5,0.0,79.0,52.0,0,0
9.0,22.5,0.2,99.0,59.0,0,1
6.0,15.8,6.0,78.0,69.0,1,1
19.0,26.9,0.0,68.0,51.0,0,0
23.8,29.6,12.0,94.0,71.0,1,0
17.9,27.2,0.0,73.0,61.0,0,0
4.5,20.0,0.0,87.0,62.0,0,0
20.6,33.2,0.0,68.0,30.0,0,0
18.9,33.3,0.0,46.0,39.0,0,0
9.9,17.8,0.0,62.0,59.0,0,0
21.3,28.4,0.4,69.0,70.0,0,0
16.9,24.7,1.8,72.0,50.0,1,0
12.8,22.2,1.8,79.0,46.0,1,0
9.2,19.1,0.0,69.0,64.0,0,0
9.2,24.4,0.0,69.0,55.0,0,0
13.4,35.7,0.0,72.0,26.0,0,0
10.8,26.5,0.0,39.0,36.0,0,0
16.2,22.5,2.8,88.0,71.0,1,0
19.1,32.2,0.0,50.0,57.0,0,0
7.5,17.4,4.2,99.0,47.0,1,0
11.3,20.7,0.0,62.0,52.0,0,0
19.2,36.4,0.0,30.0,15.0,0,0
2.7,16.2,0.2,94.0,49.0,0,0
14.0,20.5,1.8,87.0,75.0,1,1
8.5,18.2,3.8,99.0,84.0,1,1
17.5,32.6,0.0,65.0,43.0,0,0
12.6,18.6,6.6,87.0,69.0,1,1
14.5,22.4,1.4,65.0,48.0,1,0
12.2,26.0,0.0,75.0,48.0,0,0
5.5,12.7,3.2,88.0,60.0,1,0
1.8,12.6,0.2,82.0,53.0,0,0
14.9,33.6,0.0,57.0,31.0,0,0
11.0,17.0,9.6,79.0,43.0,1,0
18.4,31.1,0.0,54.0,66.0,0,1
17.3,29.3,0.0,27.0,19.0,0,0
18.4,27.8,0.0,58.0,42.0,0,0
15.2,20.5,2.0,69.0,75.0,1,0
3.7,10.1,7.4,88.0,83.0,1,1
9.9,18.3,0.0,54.0,44.0,0,0
9.8,13.5,1.2,62.0,62.0,1,0
1.8,21.7,0.0,39.0,17.0,0,0
15.5,26.0,0.0,63.0,54.0,0,0
6.0,16.2,0.0,68.0,42.0,0,0
24.1,31.2,90.4,95.0,70.0,1,1
10.8,21.5,82.2,57.0,45.0,1,1
19.5,29.0,0.0,64.0,29.0,0,0
19.1,22.0,2.2,75.0,84.0,1,1
-0.9,16.7,0.0,84.0,33.0,0,0
3.5,19.2,0.0,74.0,53.0,0,0
7.0,16.7,0.2,71.0,59.0,0,1
18.9,34.1,0.0,46.0,20.0,0,0
23.1,31.1,16.2,60.0,48.0,1,1
12.5,21.2,0.0,57.0,40.0,0,0
13.6,22.8,0.0,51.0,58.0,0,0
1.9,12.0,5.0,95.0,93.0,1,1
7.9,21.9,0.0,53.0,25.0,0,0
6.9,30.8,0.0,57.0,17.0,0,0
9.8,16.9,31.4,85.0,73.0,1,1
13.2,29.9,0.0,45.0,19.0,0,0
21.8,29.9,0.0,59.0,85.0,0,0
24.2,30.2,0.0,60.0,61.0,0,0
7.3,15.2,0.4,98.0,75.0,0,0
10.2,24.9,0.2,73.0,58.0,0,0
10.7,22.5,0.0,40.0,47.0,0,1
19.9,31.8,0.0,42.0,29.0,0,0
21.5,29.4,0.0,56.0,53.0,0,0
10.1,15.4,14.6,70.0,61.0,1,0
9.3,23.7,0.0,55.0,49.0,0,0
5.1,22.3,0.0,57.0,46.0,0,0
10.4,21.1,0.0,81.0,70.0,0,1
9.6,14.8,0.0,69.0,54.0,0,0
4.8,21.9,0.0,60.0,25.0,0,0
14.4,29.2,0.0,35.0,34.0,0,0
16.7,30.7,0.0,67.0,46.0,0,0
13.3,19.1,0.0,72.0,75.0,0,1
20.6,23.4,27.0,94.0,93.0,1,1
15.6,26.3,0.0,64.0,50.0,0,0
5.8,15.0,0.0,98.0,96.0,0,1
14.8,30.7,0.0,42.0,52.0,0,0
-1.4,17.7,0.0,99.0,47.0,0,0
7.0,25.0,0.0,44.0,27.0,0,0
7.5,16.1,0.0,68.0,45.0,0,0
10.1,15.6,0.0,99.0,99.0,0,1
21.1,25.4,1.0,91.0,84.0,0,0
7.9,15.8,0.0,84.0,48.0,0,0
19.5,22.4,15.6,92.0,84.0,1,1
18.1,37.4,0.0,28.0,29.0,0,0
14.8,25.2,0.0,63.0,54.0,0,0
16.2,33.2,0.0,35.0,15.0,0,0
23.6,31.8,9.8,72.0,62.0,1,0
20.4,31.0,0.0,61.0,44.0,0,0
9.4,13.5,4.0,98.0,84.0,1,0
21.1,24.1,0.0,65.0,73.0,0,0
8.8,14.7,7.0,85.0,67.0,1,0
10.3,15.5,1.4,97.0,74.0,1,0
5.6,20.1,0.0,67.0,37.0,0,0
7.1,25.0,0.0,57.0,33.0,0,0
-0.5,12.9,0.0,100.0,57.0,0,0
18.1,28.0,0.4,79.0,38.0,0,1
9.7,14.8,6.0,90.0,78.0,1,1
16.3,29.4,0.0,82.0,47.0,0,0
12.2,29.9,0.0,45.0,22.0,0,0
3.8,13.8,0.0,80.0,58.0,0,0
-0.4,16.3,0.0,84.0,45.0,0,0
17.9,26.7,0.0,67.0,43.0,0,0
1.4,17.8,0.0,67.0,54.0,0,0
23.2,39.1,0.0,46.0,24.0,0,0
10.0,20.4,0.0,49.0,50.0,0,0
3.5,20.9,0.0,78.0,41.0,0,0
7.5,16.7,3.2,92.0,60.0,1,0
24.7,32.3,0.0,68.0,67.0,0,1
10.3,21.0,8.0,77.0,63.0,1,0
10.1,25.1,0.0,82.0,39.0,0,0
19.1,25.2,0.0,68.0,72.0,0,0
18.3,28.4,0.0,63.0,61.0,0,1
9.0,21.1,3.0,76.0,47.0,1,1
20.9,38.8,0.0,25.0,12.0,0,0
7.1,13.7,0.0,76.0,69.0,0,0
19.3,28.3,0.0,60.0,61.0,0,0
12.4,18.5,3.4,73.0,66.0,1,1
24.2,30.6,0.2,73.0,54.0,0,0
7.6,22.4,0.0,59.0,31.0,0,0
12.6,20.7,0.0,60.0,50.0,0,0
8.9,14.5,3.0,84.0,51.0,1,0
12.1,23.8,17.2,48.0,32.0,1,0
23.1,37.2,0.0,23.0,24.0,0,0
17.4,28.0,0.0,79.0,38.0,0,0
-0.2,11.9,1.6,83.0,51.0,1,0
24.6,39.0,0.0,48.0,27.0,0,0
14.0,26.0,1.0,77.0,53.0,0,0
5.0,20.8,5.2,84.0,43.0,1,0
25.7,37.5,0.0,15.0,14.0,0,0
12.1,22.2,0.0,62.0,59.0,0,0
9.7,24.0,0.0,35.0,18.0,0,0
19.7,27.9,0.0,65.0,53.0,0,0
11.4,20.7,0.0,57.0,51.0,0,0
6.7,14.5,0.2,99.0,65.0,0,0
17.9,34.9,0.0,34.0,23.0,0,0
21.4,25.4,25.2,96.0,95.0,1,1
6.8,14.9,7.2,95.0,58.0,1,0
14.6,30.5,0.0,28.0,22.0,0,0
14.5,20.8,3.4,97.0,65.0,1,0
-0.7,12.9,0.0,95.0,45.0,0,0
9.5,13.6,0.6,67.0,67.0,0,0
3.0,14.9,0.0,87.0,51.0,0,0
18.5,25.3,0.0,71.0,81.0,0,1
19.0,22.9,10.4,93.0,86.0,1,1
10.1,19.5,0.0,68.0,88.0,0,1
3.0,13.0,20.2,99.0,52.0,1,1
14.6,32.8,0.0,58.0,24.0,0,0
26.0,34.5,0.0,60.0,35.0,0,0
20.2,33.2,0.0,70.0,48.0,0,0
6.0,12.1,0.0,87.0,83.0,0,0
26.9,34.0,0.0,50.0,54.0,0,0
11.4,15.5,10.4,99.0,72.0,1,1
17.0,22.1,6.2,91.0,78.0,1,1
10.0,28.8,0.0,72.0,37.0,0,0
21.0,23.8,0.6,86.0,82.0,0,1
18.1,25.5,66.0,79.0,38.0,1,1
9.9,19.4,0.0,74.0,43.0,0,0
15.0,31.8,0.0,37.0,26.0,0,0
18.4,29.1,0.0,69.0,58.0,0,0
17.7,24.4,1.0,48.0,41.0,0,0
7.9,20.9,0.0,43.0,28.0,0,0
17.5,28.0,13.8,86.0,56.0,1,0
19.0,23.0,0.0,72.0,74.0,0,0
13.3,22.3,0.0,53.0,23.0,0,0
16.9,19.6,15.6,95.0,95.0,1,1
6.7,20.7,0.0,62.0,29.0,0,0
18.5,24.8,0.6,60.0,50.0,0,0
23.3,33.1,0.6,54.0,47.0,0,0
10.8,20.4,0.0,56.0,42.0,0,0
8.2,19.7,0.0,60.0,43.0,0,1
5.4,22.4,0.0,98.0,43.0,0,0
24.6,31.3,2.6,81.0,72.0,1,1
11.0,19.9,0.0,64.0,45.0,0,0
14.8,23.1,31.2,72.0,59.0,1,0
8.9,14.7,2.0,99.0,77.0,1,0
20.5,25.1,0.0,72.0,83.0,0,1
14.2,27.4,0.0,68.0,52.0,0,0
12.8,26.4,0.0,43.0,22.0,0,0
13.9,30.4,0.2,71.0,46.0,0,0
23.7,30.1,0.8,85.0,71.0,0,1
9.9,22.5,0.0,66.0,42.0,0,0
24.6,31.5,0.8,67.0,75.0,0,0
17.0,29.0,1.2,90.0,45.0,1,0
6.1,19.0,8.0,57.0,31.0,1,0
23.3,31.8,0.0,59.0,44.0,0,0
12.2,22.6,0.0,81.0,73.0,0,0
11.3,17.8,43.0,99.0,98.0,1,0
21.5,25.9,4.0,81.0,72.0,1,1
18.1,35.1,0.0,43.0,48.0,0,0
21.9,28.0,0.0,58.0,61.0,0,0
9.6,17.4,1.4,63.0,39.0,1,0
13.1,23.4,0.2,68.0,77.0,0,0
4.1,20.4,0.2,97.0,44.0,0,0
10.3,16.6,9.8,84.0,66.0,1,0
4.4,18.5,0.2,94.0,52.0,0,0
7.9,11.6,9.4,75.0,86.0,1,1
12.0,22.2,0.0,82.0,64.0,0,1
10.4,24.9,0.0,58.0,37.0,0,0
15.9,23.9,1.2,60.0,50.0,1,1
3.0,12.7,0.0,86.0,60.0,0,0
4.3,19.6,0.0,56.0,42.0,0,0
11.9,19.5,0.2,65.0,43.0,0,0
4.7,11.3,0.0,86.0,67.0,0,0
10.0,14.6,0.0,60.0,57.0,0,0
7.8,26.4,0.0,96.0,43.0,0,1
6.7,24.3,0.0,72.0,46.0,0,0
12.6,27.6,0.0,32.0,16.0,0,0
4.4,11.0,0.2,100.0,96.0,0,0
3.0,22.3,0.0,69.0,33.0,0,0
12.1,21.3,0.0,70.0,63.0,0,1
12.4,21.6,0.8,42.0,80.0,0,1
18.0,29.7,0.0,73.0,47.0,0,0
14.7,17.8,0.2,65.0,76.0,0,1
4.5,17.7,0.0,100.0,71.0,0,1
9.5,15.7,0.2,73.0,66.0,0,0
5.3,13.3,0.0,54.0,44.0,0,0
11.8,19.0,1.4,70.0,68.0,1,1
10.9,20.4,0.6,47.0,47.0,0,0
13.7,27.0,0.0,49.0,31.0,0,0
15.1,19.9,7.8,65.0,68.0,1,0
9.9,17.1,1.4,77.0,64.0,1,0
10.1,22.4,0.0,49.0,35.0,0,0
12.5,20.2,0.0,78.0,63.0,0,1
19.7,29.5,0.2,67.0,83.0,0,1
13.9,23.1,1.0,85.0,26.0,0,0
17.6,33.2,0.0,58.0,30.0,0,0
11.5,17.7,0.8,60.0,56.0,0,0
13.1,16.5,4.0,77.0,53.0,1,1
6.8,19.1,6.8,89.0,67.0,1,1
6.7,11.8,3.0,86.0,63.0,1,1
23.6,32.4,3.4,72.0,75.0,1,1
11.3,21.5,0.8,74.0,72.0,0,0
2.1,15.6,0.2,97.0,73.0,0,0
16.0,31.0,0.0,45.0,26.0,0,0
19.0,30.5,0.2,67.0,56.0,0,1
12.3,23.6,0.0,43.0,31.0,0,0
15.5,24.0,0.0,78.0,92.0,0,1
23.6,30.8,0.0,62.0,53.0,0,0
18.9,30.5,18.2,88.0,59.0,1,0
18.3,23.3,11.0,61.0,61.0,1,0
9.1,26.7,0.0,49.0,35.0,0,0
9.2,16.3,8.8,83.0,55.0,1,0
5.2,16.5,0.0,62.0,42.0,0,0
10.8,20.9,0.0,62.0,54.0,0,0
22.6,30.7,15.4,78.0,83.0,1,1
16.4,22.2,6.0,90.0,61.0,1,1
19.9,26.9,4.4,74.0,69.0,1,0
6.9,25.0,0.0,45.0,37.0,0,0
14.0,25.0,0.0,52.0,40.0,0,0
7.5,10.4,0.0,92.0,76.0,0,0
16.3,26.4,0.0,78.0,56.0,0,0
10.3,25.7,0.0,54.0,35.0,0,0
7.1,26.1,0.0,77.0,42.0,0,0
9.6,24.5,0.0,51.0,40.0,0,0
14.7,21.5,51.0,81.0,45.0,1,0
5.5,12.5,1.0,99.0,77.0,0,1
11.9,19.7,0.4,78.0,72.0,0,1
6.1,14.6,0.0,79.0,60.0,0,0
14.5,31.0,0.0,65.0,42.0,0,0
21.5,41.2,0.0,48.0,15.0,0,0
8.6,15.2,1.6,60.0,61.0,1,0
13.1,30.3,0.0,45.0,30.0,0,0
10.1,17.5,1.0,98.0,79.0,0,0
10.3,28.0,0.0,40.0,19.0,0,0
15.9,19.2,4.2,92.0,48.0,1,1
21.5,25.0,17.0,93.0,88.0,1,1
13.2,25.5,0.0,65.0,56.0,0,0
3.4,15.8,0.0,84.0,44.0,0,1
11.8,22.8,0.0,54.0,30.0,0,0
13.9,30.0,0.0,57.0,28.0,0,1
5.7,18.3,0.0,75.0,73.0,0,1
6.1,20.4,0.0,70.0,37.0,0,0
7.1,12.3,5.2,99.0,92.0,1,1
8.3,13.1,0.0,90.0,76.0,0,0
6.2,15.1,0.0,81.0,56.0,0,0
12.6,26.9,0.0,45.0,21.0,0,0
12.6,23.7,0.0,73.0,53.0,0,0
17.6,22.0,14.0,87.0,74.0,1,1
20.7,25.4,0.4,67.0,59.0,0,0
2.0,14.2,0.0,71.0,43.0,0,0
4.2,19.0,0.0,55.0,39.0,0,0
24.7,30.2,0.2,78.0,70.0,0,0
1.7,14.3,0.0,86.0,53.0,0,0
4.1,14.4,0.0,67.0,65.0,0,0
11.2,16.3,0.0,83.0,78.0,0,0
21.9,38.8,0.0,37.0,13.0,0,0
13.4,29.2,0.0,39.0,12.0,0,0
2.0,16.4,0.0,54.0,44.0,0,0
3.7,21.0,0.6,52.0,45.0,0,0
9.0,24.5,0.0,50.0,33.0,0,0
4.1,18.8,0.0,83.0,45.0,0,0
4.4,14.4,0.0,93.0,80.0,0,0
16.6,37.6,0.0,53.0,23.0,0,0
11.7,25.2,0.0,65.0,43.0,0,0
4.4,14.1,0.4,90.0,77.0,0,0
9.3,18.6,0.0,97.0,98.0,0,1
21.4,33.2,11.4,90.0,48.0,1,0
6.8,17.9,0.2,77.0,65.0,0,0
17.4,26.1,0.0,66.0,47.0,0,0
12.5,33.4,0.0,75.0,55.0,0,0
13.9,22.0,8.0,90.0,64.0,1,0
13.4,15.6,7.0,92.0,87.0,1,1
11.7,15.3,3.6,85.0,69.0,1,1
3.7,23.9,0.0,58.0,34.0,0,0
23.1,30.6,0.0,86.0,65.0,0,0
25.9,34.1,0.0,65.0,56.0,0,1
6.5,16.7,0.0,48.0,38.0,0,0
4.0,17.6,3.8,77.0,43.0,1,0
10.5,20.0,0.0,61.0,58.0,0,0
8.2,20.8,0.0,96.0,68.0,0,1
4.8,17.7,0.0,62.0,30.0,0,0
15.4,31.0,51.6,100.0,52.0,1,1
7.5,14.4,0.0,93.0,68.0,0,1
14.2,18.9,14.4,62.0,96.0,1,1
19.4,27.8,0.0,91.0,39.0,0,0
8.5,14.0,40.6,92.0,67.0,1,0
7.1,13.4,3.2,82.0,77.0,1,1
19.4,26.6,24.6,93.0,62.0,1,1
6.3,11.9,0.0,60.0,71.0,0,0
10.7,17.7,0.0,69.0,53.0,0,0
14.7,32.8,0.0,34.0,16.0,0,1
11.1,16.8,0.0,54.0,37.0,0,0
22.9,31.1,0.0,73.0,66.0,0,0
13.5,18.4,12.2,89.0,64.0,1,1
12.6,18.7,7.6,99.0,81.0,1,1
5.4,13.8,2.2,72.0,92.0,1,1
9.5,19.2,0.8,82.0,78.0,0,1
17.8,34.0,0.0,54.0,27.0,0,0
13.2,18.1,8.4,63.0,87.0,1,0
13.5,29.7,0.0,53.0,25.0,0,0
10.7,16.5,4.4,71.0,65.0,1,1
11.6,21.2,0.0,53.0,43.0,0,1
25.2,40.5,0.0,24.0,15.0,0,0
7.1,18.3,2.2,93.0,66.0,1,1
9.1,31.7,0.0,69.0,17.0,0,0
1.1,16.8,0.0,70.0,30.0,0,0
2.3,18.9,0.0,53.0,35.0,0,0
10.4,18.2,0.0,53.0,58.0,0,0
20.8,27.1,0.0,82.0,59.0,0,0
6.8,20.7,4.8,72.0,34.0,1,0
-4.8,-1.0,4.4,97.0,97.0,1,0
10.4,16.8,33.0,84.0,87.0,1,1
7.9,16.9,0.0,60.0,54.0,0,0
19.8,28.5,0.0,78.0,48.0,0,0
7.4,14.2,0.4,99.0,80.0,0,0
7.1,20.2,0.0,60.0,40.0,0,0
25.7,33.3,0.0,81.0,61.0,0,0
20.3,29.8,0.0,65.0,61.0,0,0
9.9,17.7,0.6,79.0,54.0,0,0
16.5,35.4,0.0,53.0,17.0,0,0
5.1,17.9,0.0,57.0,58.0,0,0
15.0,22.1,1.6,84.0,62.0,1,0
18.2,23.5,0.0,82.0,73.0,0,0
16.1,28.2,0.0,76.0,45.0,0,0
4.4,14.9,0.0,95.0,69.0,0,0
5.4,13.1,0.0,85.0,68.0,0,0
11.2,27.6,1.4,81.0,71.0,1,0
5.3,17.6,0.0,55.0,87.0,0,1
13.6,24.1,7.4,96.0,48.0,1,1
24.3,30.4,27.4,85.0,88.0,1,1
24.7,33.1,0.0,61.0,66.0,0,1
20.8,40.7,0.0,15.0,11.0,0,0
12.7,17.2,0.0,49.0,49.0,0,1
8.8,29.1,0.0,68.0,42.0,0,0
15.7,31.2,0.0,50.0,35.0,0,0
4.5,15.5,0.0,85.0,47.0,0,0
16.5,28.0,0.0,59.0,60.0,0,0
9.7,32.4,0.0,66.0,24.0,0,0
3.9,21.4,0.2,77.0,38.0,0,0
14.1,22.3,0.0,27.0,39.0,0,0
8.3,31.1,0.0,91.0,32.0,0,0
24.9,34.7,0.0,62.0,59.0,0,0
9.3,17.2,0.0,71.0,50.0,0,0
18.1,33.3,0.0,42.0,15.0,0,0
12.7,26.1,0.0,45.0,25.0,0,0
8.4,20.1,0.0,66.0,59.0,0,0
12.8,29.8,0.0,53.0,21.0,0,0
8.8,16.1,0.0,72.0,62.0,0,1
6.5,20.6,0.0,90.0,44.0,0,0
4.0,18.9,0.8,55.0,36.0,0,0
9.3,16.2,7.2,74.0,46.0,1,0
20.1,25.9,3.4,87.0,93.0,1,1
14.3,25.2,0.0,59.0,93.0,0,1
2.8,20.4,0.0,65.0,31.0,0,0
13.7,29.3,0.0,97.0,47.0,0,0
10.7,17.2,0.0,96.0,64.0,0,1
11.5,23.5,0.0,58.0,44.0,0,0
16.0,31.0,0.0,48.0,30.0,0,0
23.0,37.0,3.0,46.0,33.0,1,0
18.6,28.5,0.0,37.0,28.0,0,0
11.1,22.8,0.0,80.0,49.0,0,0
9.0,23.3,0.0,48.0,24.0,0,0
10.3,18.2,0.8,57.0,38.0,0,0
14.4,17.1,11.0,93.0,73.0,1,1
17.6,34.0,0.0,91.0,34.0,0,1
17.6,34.8,0.0,74.0,32.0,0,0
6.1,12.4,1.4,96.0,94.0,1,1
6.1,17.0,0.0,73.0,32.0,0,0
3.5,15.9,0.8,95.0,66.0,0,1
14.8,20.7,0.0,65.0,48.0,0,0
6.0,22.8,0.0,56.0,41.0,0,0
17.5,24.2,0.0,60.0,60.0,0,0
14.6,31.3,0.0,97.0,19.0,0,0
0.6,17.8,0.0,92.0,38.0,0,0
17.2,23.4,16.2,92.0,82.0,1,1
15.6,37.1,0.0,77.0,24.0,0,0
15.4,27.6,0.0,64.0,54.0,0,0
14.6,17.6,12.4,90.0,85.0,1,1
10.1,19.4,12.2,63.0,36.0,1,0
12.3,21.0,0.2,75.0,61.0,0,0
19.0,23.8,34.8,93.0,89.0,1,1
18.0,38.0,0.0,49.0,30.0,0,0
20.9,23.4,4.4,80.0,81.0,1,1
6.8,18.0,0.0,65.0,47.0,0,0
4.0,12.8,4.0,88.0,75.0,1,1
15.5,29.1,0.0,61.0,43.0,0,0
9.1,13.3,2.4,85.0,75.0,1,0
19.4,38.3,0.0,49.0,23.0,0,0
12.5,21.3,0.0,92.0,67.0,0,0
10.5,23.1,0.0,63.0,49.0,0,1
18.5,24.7,1.8,72.0,94.0,1,1
14.0,26.1,0.8,96.0,53.0,0,0
15.1,18.9,0.0,85.0,65.0,0,0
11.8,19.0,36.4,99.0,83.0,1,1
-1.4,18.2,0.0,82.0,51.0,0,0
4.3,17.3,0.0,48.0,32.0,0,0
12.2,19.9,0.0,67.0,58.0,0,0
11.0,28.1,0.0,47.0,25.0,0,0
17.8,29.0,0.0,91.0,60.0,0,0
18.5,29.2,0.0,62.0,55.0,0,1
16.5,22.6,0.0,89.0,58.0,0,0
14.3,30.1,0.0,64.0,23.0,0,0
7.8,15.9,25.8,99.0,72.0,1,0
5.4,12.5,2.4,97.0,64.0,1,0
7.8,15.6,1.8,61.0,48.0,1,1
21.2,25.5,40.2,98.0,96.0,1,1
7.3,19.2,0.0,90.0,58.0,0,0
4.7,12.7,7.4,99.0,100.0,1,1
19.0,28.3,0.2,62.0,45.0,0,0
13.6,17.9,5.6,96.0,67.0,1,1
24.6,31.2,12.6,85.0,78.0,1,1
3.6,18.6,0.0,78.0,33.0,0,0
8.1,15.9,0.0,91.0,55.0,0,0
8.4,17.0,2.4,90.0,64.0,1,0
3.6,13.5,0.0,63.0,44.0,0,0
14.2,28.5,0.0,89.0,49.0,0,0
15.2,31.8,0.0,58.0,39.0,0,0
2.6,16.6,2.6,99.0,72.0,1,0
3.6,14.8,25.0,92.0,55.0,1,0
13.3,26.3,0.0,66.0,55.0,0,0
6.4,22.4,0.2,57.0,35.0,0,0
2.3,16.4,0.2,100.0,52.0,0,0
9.1,14.3,3.0,93.0,78.0,1,1
20.0,28.0,0.0,62.0,86.0,0,1
-1.4,6.9,0.0,79.0,78.0,0,1
2.2,11.7,0.0,92.0,55.0,0,0
14.7,27.3,0.0,61.0,64.0,0,1
18.8,25.8,8.4,94.0,74.0,1,1
4.2,17.5,0.0,85.0,60.0,0,0
17.6,22.6,0.0,89.0,77.0,0,0
8.9,27.9,0.0,79.0,52.0,0,0
13.1,22.2,0.0,50.0,29.0,0,0
9.4,19.5,0.0,91.0,56.0,0,0
13.9,31.8,0.0,53.0,11.0,0,0
11.5,27.3,0.0,87.0,44.0,0,0
15.5,34.9,0.0,45.0,33.0,0,0
14.8,26.8,9.6,82.0,64.0,1,1
12.7,17.8,2.6,71.0,72.0,1,1
16.0,25.4,0.4,70.0,51.0,0,0
4.0,13.0,0.0,79.0,53.0,0,0
13.1,22.7,0.0,52.0,39.0,0,0
14.3,22.1,11.6,74.0,64.0,1,1
5.1,24.5,0.0,71.0,45.0,0,0
2.5,14.9,0.0,90.0,68.0,0,0
20.5,37.3,0.0,80.0,38.0,0,0
7.1,15.6,3.6,75.0,47.0,1,0
5.0,12.3,0.6,89.0,74.0,0,0
16.5,24.1,0.0,83.0,62.0,0,0
12.1,22.8,0.0,60.0,38.0,0,0
7.4,23.2,0.0,63.0,48.0,0,0
14.1,26.6,0.0,70.0,53.0,0,0
24.8,31.8,0.0,68.0,66.0,0,0
11.0,14.6,6.0,88.0,53.0,1,1
13.1,17.5,3.4,88.0,73.0,1,0
11.9,27.4,0.0,80.0,65.0,0,0
7.2,21.7,0.0,81.0,43.0,0,0
7.3,18.8,0.0,71.0,56.0,0,0
13.6,18.4,1.4,94.0,71.0,1,0
9.3,33.2,0.0,36.0,10.0,0,0
5.5,16.4,24.2,95.0,74.0,1,1
24.6,29.6,13.8,84.0,79.0,1,1
15.8,37.1,0.0,28.0,15.0,0,0
25.0,30.8,3.4,89.0,68.0,1,0
23.6,40.4,0.6,42.0,17.0,0,1
7.3,16.4,0.0,94.0,77.0,0,0
17.3,24.5,0.0,55.0,56.0,0,0
8.3,18.9,0.0,53.0,38.0,0,0
-2.3,3.9,0.4,80.0,52.0,0,0
9.7,12.2,14.0,80.0,75.0,1,1
6.8,19.4,0.0,99.0,58.0,0,0
10.4,16.9,0.6,94.0,68.0,0,0
16.0,36.3,0.0,39.0,16.0,0,0
5.7,17.4,0.0,62.0,45.0,0,0
15.9,21.4,9.0,60.0,59.0,1,0
17.8,33.6,0.0,49.0,29.0,0,0
21.6,28.1,0.0,69.0,56.0,0,1
9.3,16.0,0.0,50.0,56.0,0,1
24.5,34.1,3.4,75.0,63.0,1,0
14.0,24.1,0.0,31.0,68.0,0,0
24.6,30.2,2.4,87.0,90.0,1,1
11.4,19.5,0.0,78.0,59.0,0,0
12.7,21.9,0.4,59.0,50.0,0,0
7.7,13.2,8.2,90.0,80.0,1,0
1.7,15.5,0.2,72.0,40.0,0,0
2.2,16.2,0.2,88.0,62.0,0,0
23.0,31.1,2.6,73.0,75.0,1,1
19.0,37.7,0.0,16.0,4.0,0,0
10.6,25.9,0.0,49.0,24.0,0,0
2.7,12.9,7.0,90.0,71.0,1,0
8.4,17.6,0.0,70.0,51.0,0,0
23.0,29.6,0.0,75.0,69.0,0,1
14.8,17.5,0.6,62.0,60.0,0,0
25.4,32.3,17.8,93.0,76.0,1,1
13.8,25.3,0.0,86.0,41.0,0,0
11.2,27.7,0.0,75.0,47.0,0,0
14.5,17.8,1.4,80.0,72.0,1,1
12.9,33.4,0.0,49.0,27.0,0,1
14.4,23.1,20.0,73.0,85.0,1,1
9.2,15.8,0.4,46.0,44.0,0,0
21.6,26.0,0.4,61.0,54.0,0,0
21.9,29.9,0.0,45.0,63.0,0,1
4.0,14.3,0.0,95.0,67.0,0,0
7.0,15.0,0.0,54.0,47.0,0,0
10.6,22.3,0.0,74.0,52.0,0,0
7.1,19.9,0.0,93.0,53.0,0,0
